Player,ValueOfHand,Ace,DealerValue,theCountRound,runningCount,trueCount,Action,BlackJackWin,Result,StartRunningCount
4.0,21,1,2,-1,-1,-0.17275747508305647,Stand,1,2,0.0
1.0,20,0,9,-2,-2,-0.35986159169550175,Stand,0,2,0.0
2.0,12,0,9,-1,-1,-0.18055555555555555,Hit,0,0,0.0
3.0,21,1,9,-2,-2,-0.3623693379790941,Stand,1,2,0.0
4.0,16,0,9,-2,-2,-0.3623693379790941,Stand,0,0,0.0
1.0,13,0,5,1,-2,-0.37545126353790614,Stand,0,0,-3.0
2.0,6,1,5,1,-2,-0.37545126353790614,Double,0,0,-3.0
3.0,5,1,5,1,-2,-0.3781818181818182,Double,0,0,-3.0
3.1,1,1,5,1,-2,-0.3795620437956204,Hit,0,2,-3.0
4.0,17,0,5,-1,-4,-0.7647058823529411,Stand,0,0,-3.0
1.0,9,0,3,4,0,0.0,Double,0,0,-4.0
2.0,14,0,3,5,1,0.2,Stand,0,0,-4.0
3.0,10,1,3,6,2,0.4046692607003891,Stand,0,1,-4.0
3.1,13,0,3,5,1,0.203125,Stand,0,0,-4.0
4.0,15,0,3,5,1,0.203125,Stand,0,0,-4.0
1.0,14,0,6,4,4,0.8489795918367347,Stand,0,2,0.0
2.0,15,0,6,4,4,0.8489795918367347,Stand,0,2,0.0
3.0,9,0,6,5,5,1.0655737704918031,Double,0,2,0.0
4.0,14,0,6,4,4,0.8559670781893004,Stand,0,2,0.0
1.0,9,1,11,-2,1,0.22413793103448276,Stand,0,0,3.0
2.0,14,0,11,-2,1,0.2251082251082251,Hit,0,0,3.0
3.0,21,1,11,-2,1,0.22608695652173913,Stand,1,2,3.0
4.0,14,1,11,-3,0,0.0,Stand,0,0,3.0
1.0,16,0,10,-1,1,0.23963133640552994,Hit,0,0,2.0
2.0,11,0,10,-2,0,0.0,Double,0,0,2.0
3.0,20,0,10,-3,-1,-0.24186046511627904,Stand,0,2,2.0
4.0,14,0,10,-3,-1,-0.24186046511627904,Hit,0,0,2.0
1.0,15,0,6,4,2,0.5098039215686275,Stand,0,0,-2.0
2.0,10,0,6,4,2,0.5098039215686275,Double,0,2,-2.0
3.0,10,0,6,3,1,0.2561576354679803,Double,0,0,-2.0
4.0,13,0,6,3,1,0.25742574257425743,Stand,0,0,-2.0
1.0,16,0,9,-1,-1,-0.17218543046357618,Stand,0,0,0.0
2.0,17,0,9,-1,-1,-0.17218543046357618,Stand,0,0,0.0
3.0,17,0,9,-1,-1,-0.17218543046357618,Stand,0,0,0.0
4.0,15,0,9,-1,-1,-0.17218543046357618,Stand,0,0,0.0
1.0,20,0,2,1,1,0.17869415807560138,Stand,0,1,0.0
2.0,16,0,2,1,1,0.17869415807560138,Stand,0,0,0.0
3.0,14,0,2,1,1,0.1793103448275862,Stand,0,0,0.0
4.0,13,0,2,1,1,0.1793103448275862,Stand,0,0,0.0
1.0,15,0,11,2,2,0.37410071942446044,Hit,0,2,0.0
2.0,17,0,11,5,5,0.9454545454545454,Stand,0,0,0.0
3.0,20,0,11,5,5,0.9454545454545454,Stand,0,1,0.0
4.0,19,0,11,4,4,0.7591240875912408,Stand,0,0,0.0
1.0,16,0,4,2,8,1.5877862595419847,Stand,0,0,6.0
1.1,16,0,4,1,7,1.3946360153256705,Stand,0,0,6.0
2.0,9,0,4,1,7,1.3946360153256705,Double,0,0,6.0
3.0,6,1,4,3,9,1.806949806949807,Double,0,0,6.0
3.1,9,1,4,4,10,2.0233463035019454,Stand,0,2,6.0
4.0,15,0,4,4,10,2.03125,Stand,0,0,6.0
4.1,8,1,4,3,9,1.8352941176470587,Stand,0,1,6.0
1.0,16,0,7,0,11,2.353909465020576,Stand,0,0,11.0
2.0,12,0,7,0,11,2.353909465020576,Stand,0,0,11.0
3.0,14,0,7,0,11,2.353909465020576,Stand,0,0,11.0
4.0,19,0,7,0,11,2.353909465020576,Stand,0,2,11.0
1.0,13,0,10,0,10,2.2317596566523603,Hit,0,0,10.0
2.0,17,1,10,0,10,2.2707423580786026,Stand,0,1,10.0
3.0,17,0,10,0,10,2.2707423580786026,Stand,0,1,10.0
4.0,17,1,10,1,11,2.5198237885462555,Stand,0,1,10.0
1.0,18,0,8,1,12,2.888888888888889,Stand,0,2,11.0
2.0,10,1,8,1,12,2.888888888888889,Stand,0,2,11.0
3.0,15,0,8,1,12,2.888888888888889,Stand,0,2,11.0
4.0,13,0,8,1,12,2.888888888888889,Hit,0,0,11.0
1.0,16,0,4,3,15,3.8613861386138613,Stand,0,2,12.0
1.1,16,0,4,2,14,3.6218905472636815,Stand,0,2,12.0
2.0,13,0,4,2,14,3.6218905472636815,Stand,0,2,12.0
3.0,12,0,4,2,14,3.6218905472636815,Stand,0,2,12.0
4.0,12,0,4,2,14,3.6218905472636815,Stand,0,2,12.0
1.0,13,0,10,-3,10,2.736842105263158,Hit,0,0,13.0
2.0,18,0,10,-4,9,2.4761904761904763,Stand,0,0,13.0
3.0,18,0,10,-4,9,2.4761904761904763,Stand,0,0,13.0
4.0,14,0,10,-4,9,2.4761904761904763,Hit,0,0,13.0
1.0,20,0,10,-5,-5,-0.8609271523178809,Stand,0,1,0.0
2.0,16,0,10,-5,-5,-0.8637873754152824,Hit,0,0,0.0
2.1,18,0,10,-7,-7,-1.2173913043478262,Stand,0,0,0.0
3.0,20,0,10,-7,-7,-1.2173913043478262,Stand,0,1,0.0
4.0,12,1,10,-6,-6,-1.0469798657718121,Hit,0,0,0.0
1.0,14,0,9,3,-5,-0.9090909090909091,Hit,0,0,-8.0
2.0,17,0,9,2,-6,-1.0947368421052632,Stand,0,1,-8.0
3.0,11,0,9,2,-6,-1.0947368421052632,Double,0,2,-8.0
4.0,19,1,9,2,-6,-1.1063829787234043,Stand,0,2,-8.0
1.0,15,0,9,1,-5,-0.9558823529411764,Hit,0,0,-6.0
2.0,11,0,9,1,-5,-0.959409594095941,Double,0,2,-6.0
3.0,10,0,9,2,-4,-0.7703703703703704,Double,0,2,-6.0
4.0,21,1,9,2,-4,-0.7732342007434944,Stand,1,2,-6.0
1.0,18,0,10,-1,-4,-0.8062015503875969,Stand,0,1,-3.0
2.0,21,1,10,-1,-4,-0.8062015503875969,Stand,1,2,-3.0
3.0,19,0,10,-1,-4,-0.8093385214007782,Stand,0,2,-3.0
4.0,17,0,10,1,-2,-0.40944881889763773,Stand,0,0,-3.0
1.0,10,0,6,4,4,0.8559670781893004,Double,0,0,0.0
2.0,15,0,6,4,4,0.8595041322314049,Stand,0,0,0.0
3.0,15,0,6,4,4,0.8595041322314049,Stand,0,0,0.0
4.0,13,0,6,5,5,1.0788381742738589,Stand,0,0,0.0
1.0,13,0,11,0,8,1.8245614035087718,Hit,0,0,8.0
2.0,13,0,11,-1,7,1.6035242290748901,Hit,0,0,8.0
3.0,17,0,11,-2,6,1.3805309734513276,Stand,0,0,8.0
4.0,14,0,11,-2,6,1.3805309734513276,Hit,0,0,8.0
1.0,17,0,7,2,8,1.94392523364486,Stand,0,0,6.0
2.0,16,0,7,2,8,1.94392523364486,Stand,0,0,6.0
3.0,14,0,7,2,8,1.94392523364486,Stand,0,0,6.0
4.0,14,0,7,2,8,1.94392523364486,Stand,0,0,6.0
1.0,20,0,4,-1,-1,-0.17218543046357618,Stand,0,2,0.0
2.0,12,0,4,-1,-1,-0.17218543046357618,Stand,0,2,0.0
3.0,17,0,4,-2,-2,-0.34551495016611294,Stand,0,2,0.0
3.1,8,1,4,-3,-3,-0.52,Stand,0,2,0.0
4.0,16,0,4,-3,-3,-0.52,Stand,0,2,0.0
1.0,20,0,10,0,-5,-0.8996539792387543,Stand,0,2,-5.0
2.0,17,0,10,0,-5,-0.9027777777777778,Stand,0,0,-5.0
3.0,18,0,10,0,-5,-0.9027777777777778,Stand,0,0,-5.0
4.0,10,1,10,-1,-6,-1.0871080139372822,Stand,0,2,-5.0
1.0,16,0,7,7,2,0.3795620437956204,Hit,0,1,-5.0
2.0,13,0,7,9,4,0.7647058823529411,Hit,0,0,-5.0
3.0,11,0,7,8,3,0.5756457564575646,Double,0,0,-5.0
4.0,11,0,7,10,5,0.966542750929368,Double,0,1,-5.0
1.0,12,0,9,-1,3,0.6070038910505836,Hit,0,0,4.0
2.0,21,1,9,-2,2,0.40625,Stand,1,2,4.0
3.0,16,0,9,-2,2,0.40625,Stand,0,0,4.0
4.0,16,1,9,0,4,0.8188976377952755,Stand,0,0,4.0
1.0,18,0,5,3,7,1.4918032786885245,Stand,0,2,4.0
2.0,11,0,5,3,7,1.4918032786885245,Double,0,2,4.0
3.0,15,0,5,4,8,1.7190082644628097,Stand,0,2,4.0
4.0,14,0,5,4,8,1.7190082644628097,Stand,0,2,4.0
1.0,15,0,6,3,13,2.9391304347826086,Stand,0,0,10.0
2.0,16,0,6,3,13,2.9391304347826086,Stand,0,0,10.0
3.0,14,0,6,3,13,2.9391304347826086,Stand,0,0,10.0
4.0,6,1,6,3,13,2.9649122807017543,Double,0,0,10.0
4.1,12,0,6,1,11,2.530973451327434,Stand,0,0,10.0
1.0,15,0,10,-3,8,1.9348837209302323,Hit,0,0,11.0
2.0,20,0,10,-4,7,1.7009345794392525,Stand,0,2,11.0
3.0,17,0,10,-4,7,1.7009345794392525,Stand,0,1,11.0
4.0,18,0,10,-4,7,1.7009345794392525,Stand,0,2,11.0
1.0,13,0,9,4,4,0.6887417218543047,Hit,0,0,0.0
2.0,12,0,9,3,3,0.5182724252491695,Hit,0,0,0.0
3.0,16,0,9,3,3,0.5234899328859061,Hit,0,0,0.0
4.0,12,1,9,2,2,0.3513513513513513,Stand,0,2,0.0
1.0,17,0,2,-2,0,0.0,Stand,0,2,2.0
2.0,13,0,2,-2,0,0.0,Stand,0,2,2.0
3.0,18,0,2,-2,0,0.0,Stand,0,2,2.0
4.0,20,0,2,-2,0,0.0,Stand,0,2,2.0
1.0,21,1,2,-1,-1,-0.19117647058823528,Stand,1,1,0.0
2.0,15,0,2,-1,-1,-0.19117647058823528,Stand,0,0,0.0
3.0,13,0,2,-1,-1,-0.19117647058823528,Stand,0,0,0.0
4.0,17,1,2,0,0,0.0,Stand,0,0,0.0
1.0,18,0,10,-4,-3,-0.6046511627906976,Stand,0,2,1.0
2.0,21,1,10,-4,-3,-0.6046511627906976,Stand,1,2,1.0
3.0,16,0,10,-3,-2,-0.4046692607003891,Hit,0,0,1.0
4.0,18,0,10,-4,-3,-0.609375,Stand,0,2,1.0
1.0,14,1,9,-1,-4,-0.8595041322314049,Hit,0,0,-3.0
2.0,13,0,9,-2,-5,-1.0788381742738589,Hit,0,0,-3.0
3.0,21,1,9,-3,-6,-1.3,Stand,1,2,-3.0
4.0,17,0,9,-2,-5,-1.087866108786611,Stand,0,0,-3.0
1.0,12,0,6,0,-6,-1.3624454148471614,Stand,0,2,-6.0
2.0,5,1,6,0,-6,-1.3624454148471614,Double,0,2,-6.0
3.0,17,0,6,1,-5,-1.1403508771929824,Stand,0,2,-6.0
4.0,15,0,6,1,-5,-1.1403508771929824,Stand,0,2,-6.0
1.0,20,0,11,-3,-10,-2.3963133640552994,Stand,0,0,-7.0
2.0,16,0,11,-3,-10,-2.3963133640552994,Hit,0,0,-7.0
3.0,14,0,11,-4,-11,-2.648148148148148,Hit,0,0,-7.0
4.0,14,0,11,-5,-12,-2.9023255813953486,Hit,0,0,-7.0
1.0,20,0,10,0,0,0.0,Stand,0,1,0.0
2.0,17,0,10,1,1,0.17333333333333334,Stand,0,0,0.0
3.0,20,0,10,1,1,0.17391304347826086,Stand,0,1,0.0
4.0,9,1,10,2,2,0.348993288590604,Stand,0,0,0.0
1.0,15,0,10,2,3,0.5416666666666666,Hit,0,0,1.0
2.0,18,0,10,0,1,0.18181818181818182,Stand,0,2,1.0
3.0,13,0,10,0,1,0.18245614035087718,Hit,0,0,1.0
4.0,21,1,10,-1,0,0.0,Stand,1,2,1.0
1.0,15,0,9,-2,-1,-0.19047619047619047,Stand,0,0,1.0
2.0,17,0,9,-2,-1,-0.19047619047619047,Stand,0,0,1.0
3.0,19,0,9,-2,-1,-0.19047619047619047,Stand,0,2,1.0
4.0,12,0,9,-2,-1,-0.19047619047619047,Hit,0,2,1.0
1.0,14,0,7,1,2,0.3984674329501916,Stand,0,0,1.0
2.0,14,0,7,1,2,0.3984674329501916,Stand,0,0,1.0
3.0,15,0,7,1,2,0.3984674329501916,Stand,0,0,1.0
4.0,13,0,7,1,2,0.3984674329501916,Stand,0,0,1.0
1.0,21,1,6,-3,-2,-0.41434262948207173,Stand,1,2,1.0
2.0,16,0,6,-3,-2,-0.41434262948207173,Stand,0,2,1.0
3.0,20,0,6,-3,-2,-0.41434262948207173,Stand,0,2,1.0
4.0,15,0,6,-3,-2,-0.41434262948207173,Stand,0,2,1.0
1.0,12,0,5,2,-2,-0.43333333333333335,Stand,0,2,-4.0
2.0,7,1,5,2,-2,-0.43333333333333335,Double,0,2,-4.0
3.0,16,0,5,3,-1,-0.2175732217573222,Stand,0,2,-4.0
4.0,16,0,5,3,-1,-0.2175732217573222,Stand,0,2,-4.0
1.0,17,0,10,0,-2,-0.4581497797356829,Stand,0,2,-2.0
2.0,18,0,10,0,-2,-0.4581497797356829,Stand,0,2,-2.0
3.0,12,0,10,0,-2,-0.4581497797356829,Hit,0,2,-2.0
4.0,19,0,10,1,-1,-0.23111111111111113,Stand,0,2,-2.0
1.0,15,0,3,-1,0,0.0,Stand,0,0,1.0
2.0,17,0,3,-1,0,0.0,Stand,0,0,1.0
3.0,18,0,3,-1,0,0.0,Stand,0,0,1.0
4.0,16,0,3,-1,0,0.0,Stand,0,0,1.0
1.0,12,0,5,2,2,0.34437086092715236,Stand,0,0,0.0
2.0,15,0,5,2,2,0.34437086092715236,Stand,0,0,0.0
3.0,18,0,5,2,2,0.34437086092715236,Stand,0,0,0.0
4.0,10,0,5,2,2,0.34437086092715236,Double,0,0,0.0
1.0,12,0,9,3,6,1.0795847750865053,Hit,0,0,3.0
2.0,20,0,9,2,5,0.9027777777777778,Stand,0,2,3.0
3.0,15,0,9,2,5,0.9027777777777778,Hit,0,0,3.0
4.0,17,0,9,3,6,1.0947368421052632,Stand,0,0,3.0
1.0,14,0,8,0,5,0.9454545454545454,Stand,0,0,5.0
2.0,19,0,8,0,5,0.9454545454545454,Stand,0,2,5.0
3.0,9,1,8,1,6,1.1386861313868613,Stand,0,2,5.0
4.0,16,0,8,1,6,1.1386861313868613,Stand,0,0,5.0
1.0,20,0,10,2,7,1.3840304182509506,Stand,0,2,5.0
2.0,17,0,10,3,8,1.5877862595419847,Stand,0,0,5.0
3.0,12,0,10,3,8,1.5877862595419847,Hit,0,0,5.0
4.0,15,0,10,2,7,1.3946360153256705,Hit,0,0,5.0
1.0,17,0,10,3,9,1.8870967741935485,Stand,0,0,6.0
2.0,14,0,10,3,9,1.8870967741935485,Hit,0,0,6.0
3.0,16,0,10,2,8,1.6842105263157894,Hit,0,0,6.0
4.0,19,0,10,2,8,1.6979591836734693,Stand,0,0,6.0
